10.5.0.115	1706868603853	02/02/2024 11:10:03	178	[     1.3613    0.045475     0.12387][    0.55824    -0.11435     0.82176]
10.5.0.115	1706868604254	02/02/2024 11:10:04	401	[     1.4228    0.057152      0.3356][    0.46521    -0.13597     0.87469]
10.5.0.115	1706868604434	02/02/2024 11:10:04	180	[     1.4652    0.048226     0.43896][      0.368    -0.17178     0.91382]
10.5.0.115	1706868604627	02/02/2024 11:10:04	193	[     1.5347    0.024655     0.55066][    0.28091    -0.23381     0.93082]
10.5.0.115	1706868605029	02/02/2024 11:10:05	402	[     1.7093    0.052482      0.7556][    0.30658    -0.14844      0.9402]
10.5.0.115	1706868605228	02/02/2024 11:10:05	199	[     1.7519     0.05342     0.84685][    0.33491    -0.16469     0.92775]
10.5.0.115	1706868605688	02/02/2024 11:10:05	460	[     1.7837    0.022326      1.0954][    0.32064    -0.18933     0.92809]
10.5.0.115	1706868605845	02/02/2024 11:10:05	157	[     1.7714    0.038874      1.2467][    0.24909    -0.16489     0.95434]
10.5.0.115	1706868606060	02/02/2024 11:10:06	215	[     1.7646    0.051228      1.3717][     0.1756    -0.14238     0.97411]
10.5.0.115	1706868606429	02/02/2024 11:10:06	369	[      1.799     0.04147      1.5845][    0.13716    -0.17988     0.97408]
10.5.0.115	1706868606635	02/02/2024 11:10:06	206	[     1.8467    0.023805      1.7045][    0.11526    -0.18668     0.97564]
10.5.0.115	1706868607217	02/02/2024 11:10:07	582	[     1.9891    0.060055      2.0056][    0.31176    -0.12443     0.94198]
10.5.0.115	1706868607421	02/02/2024 11:10:07	204	[     2.0206    0.052952      2.0969][    0.53297    -0.16976     0.82893]
10.5.0.115	1706868607634	02/02/2024 11:10:07	213	[     2.0425    0.054043      2.1861][    0.79588    -0.15405     0.58552]
10.5.0.115	1706868608087	02/02/2024 11:10:08	453	[     2.0638    0.067625      2.3234][    0.98984    -0.11018    0.089862]
10.5.0.115	1706868608225	02/02/2024 11:10:08	138	[     2.0894     0.06603      2.3345][     0.9827    -0.11909    -0.14183]
10.5.0.115	1706868608639	02/02/2024 11:10:08	414	[     2.1591    0.057823      2.2383][    0.89609    -0.16918    -0.41037]
10.5.0.115	1706868608847	02/02/2024 11:10:08	208	[     2.1842      0.0601        2.14][    0.83722    -0.13754    -0.52929]
10.5.0.115	1706868609433	02/02/2024 11:10:09	586	[       2.19    0.048639      1.8739][    0.33401     -0.2222    -0.91601]
10.5.0.115	1706868609660	02/02/2024 11:10:09	227	[     2.1945    0.040901      1.8025][    0.14847    -0.25941    -0.95429]
10.5.0.115	1706868610241	02/02/2024 11:10:10	581	[     2.3202    0.048039      1.5345][   -0.23426    -0.19932    -0.95152]
10.5.0.115	1706868610661	02/02/2024 11:10:10	420	[      2.309    0.044656      1.3769][   -0.39523    -0.23171    -0.88888]
10.5.0.115	1706868611252	02/02/2024 11:10:11	591	[     2.0323    0.042205      1.1744][   -0.60108    -0.23513    -0.76382]
10.5.0.115	1706868611637	02/02/2024 11:10:11	385	[     1.8518    0.025662       1.067][   -0.83163    -0.35768     -0.4248]
10.5.0.115	1706868612024	02/02/2024 11:10:12	387	[     1.6755     0.02161     0.90366][   -0.91123    -0.35918     -0.2016]
10.5.0.115	1706868612622	02/02/2024 11:10:12	598	[     1.4001    0.016685     0.78038][   -0.90273    -0.42024   -0.092019]
10.5.0.115	1706868613046	02/02/2024 11:10:13	424	[     1.1488    0.029776     0.82233][    -0.9198     -0.3693     -0.1326]
10.5.0.115	1706868613668	02/02/2024 11:10:13	622	[    0.85174    0.030145     0.75037][   -0.92456    -0.32048     -0.2061]
10.5.0.115	1706868614031	02/02/2024 11:10:14	363	[    0.66348    0.045313     0.56789][   -0.93045    -0.24462     -0.2728]
10.5.0.115	1706868614420	02/02/2024 11:10:14	389	[    0.52004    0.045012     0.41018][   -0.82522    -0.28664    -0.48667]
10.5.0.115	1706868615023	02/02/2024 11:10:15	603	[    0.18404    0.054582     0.22301][   -0.75864    -0.25573    -0.59922]
10.5.0.115	1706868615449	02/02/2024 11:10:15	426	[   0.042076    0.041223    0.040508][   -0.67878    -0.34344    -0.64908]
10.5.0.115	1706868615842	02/02/2024 11:10:15	393	[  -0.060789    0.047868    -0.22392][   -0.73094    -0.32668    -0.59917]
10.5.0.115	1706868616252	02/02/2024 11:10:16	410	[  -0.043288    0.048043    -0.43441][   -0.52842    -0.32602    -0.78389]
10.5.0.115	1706868616868	02/02/2024 11:10:16	616	[  -0.077614    0.057016    -0.69468][   0.041967    -0.25897    -0.96497]
10.5.0.115	1706868617229	02/02/2024 11:10:17	361	[  -0.058068    0.058069    -0.85086][    0.32989    -0.29554    -0.89657]
10.5.0.115	1706868617431	02/02/2024 11:10:17	202	[   0.021076    0.037841    -0.91746][     0.4112    -0.36319    -0.83607]
10.5.0.115	1706868617665	02/02/2024 11:10:17	234	[    0.15013     0.01283    -0.96027][    0.51122     -0.4032    -0.75901]
10.5.0.115	1706868618449	02/02/2024 11:10:18	784	[    0.53606    0.040579    -0.87261][    0.94782    -0.31794    0.023381]
10.5.0.115	1706868618631	02/02/2024 11:10:18	182	[    0.61462      0.0225    -0.81686][    0.87693    -0.38018     0.29403]
10.5.0.115	1706868619047	02/02/2024 11:10:19	416	[    0.83417     0.04139    -0.76637][    0.79267    -0.31232     0.52358]
10.5.0.115	1706868619260	02/02/2024 11:10:19	213	[    0.90783    0.048331    -0.71674][    0.68622    -0.34237     0.64179]
10.5.0.115	1706868619863	02/02/2024 11:10:19	603	[     1.0813    0.011136    -0.40837][    0.61817     -0.4475     0.64622]
10.5.0.115	1706868620447	02/02/2024 11:10:20	584	[     1.2839    0.014016     -0.1113][    0.55373    -0.44507     0.70377]
10.5.0.115	1706868620963	02/02/2024 11:10:20	516	[     1.5751    0.032774     0.13352][    0.51497    -0.41982     0.74737]
