Timestamp	10.5.11.225x	y	Distance to master	Detect Position x	y
1706868576492	2.308593608632314	4.702975261861193	4.830359219239656	
1706868576637	2.396392944824181	4.755702660105173	4.834679937870805	
1706868576830	2.5132568888588738	4.825884645354057	4.871998596978618	
1706868577220	2.7040593508565256	4.939998262730626	4.949835401696049	
1706868577632	2.604802416750657	4.988142277798897	4.917465501793266	
1706868577826	2.5359969663516524	5.009384399276873	4.899886343500078	
1706868578028	2.4582385268879587	4.966201636002724	4.824541014240471	
1706868578229	2.379926143702925	4.9132075369048405	4.744517121408285	
1706868578435	2.332197161201523	4.862798709930097	4.676672353039802	
1706868578631	2.291856395858703	4.815445428646552	4.612835069596392	
1706868578832	2.2648645519915993	4.8016583412447975	4.5857040961793105	
1706868579019	2.246292392673534	4.804648132255849	4.57802168605978	
1706868579251	2.243954186093381	4.8129416180261755	4.580673937619187	
1706868579448	2.2448839798622386	4.820629444617158	4.58553466936615	
1706868579636	2.2462494887360687	4.825362855583142	4.589515579235304	
1706868579853	2.248319615402154	4.827836716335515	4.594525050438017	
1706868580077	2.2504388985010846	4.828103522772405	4.5987523481063715	
1706868580230	2.252946792850369	4.828113728364131	4.601466037456864	
1706868580432	2.2562670791617663	4.828125708148969	4.602644640824747	
1706868580641	2.2592491422492773	4.828616449124028	4.602883792141577	
1706868580850	2.2619639403456646	4.829447666193719	4.6020280266838585	
1706868581233	2.266614344624989	4.847139975510721	4.621525851257029	
1706868581458	2.2665899453904137	4.8548967507707825	4.639067560413491	
1706868582234	2.2522708989941305	4.8801789934112625	4.671685092372965	
1706868582412	2.252354939694213	4.869097037875919	4.659844036465475	
1706868582632	2.252491894909163	4.851037554781284	4.641377315925171	
1706868582832	2.2526163996500252	4.834619842877071	4.625434464719354	
1706868583017	2.2738297521686444	4.828912485931684	4.626792356527951	
1706868583652	2.3634689487416707	4.853443291463216	4.677200422811608	
1706868583851	2.3381649053824227	4.8472445232310415	4.661937178271785	
1706868584039	2.3048590193254768	4.8381145840841375	4.639447542044326	
1706868584222	2.272438928110471	4.8292274624677365	4.612646829777804	
1706868584412	2.2479002585434698	4.819985531589366	4.587513986503105	
1706868584815	2.231680534578895	4.806416434578459	4.552316452988941	
1706868585029	2.2339925999284134	4.810008134046953	4.551371420983205	
1706868585409	2.239146604803069	4.81647760765595	4.559759953544694	
1706868586039	2.259442616569859	4.795682302623187	4.5535317043265575	
1706868586426	2.1875207569362285	4.693297994417474	4.44186364149828	
1706868586621	2.0846648357199156	4.601957974366766	4.321963807856514	
1706868586826	1.9765342518771247	4.505933850723712	4.194835674854805	
1706868587010	1.86335317821036	4.394396271919582	4.051121635648627	
1706868587230	1.7230092175873948	4.253147253195549	3.87162726128557	
1706868588015	1.1061611073508422	3.789659381949357	3.2969222661343736	
1706868588230	0.9093924974713157	3.6495198207529054	3.1433170430827446	
1706868588417	0.7543299008066054	3.5319105789032688	3.0222346334288313	
1706868588827	0.35057099785096896	3.3463974130995404	2.855396719632986	
1706868589432	-0.2121001500053944	3.1086740175978673	2.752912729956663	
1706868589631	-0.3114971573031266	3.1328648210262204	2.8165647148724298	
1706868589833	-0.41661859957612085	3.1584488120865726	2.889474502563255	
1706868590223	-0.6195758396081396	3.2078436463120057	3.041531490378284	
1706868590818	-0.7965457586627461	3.2856319615050733	3.1782979444441257	
1706868591041	-0.8004450995851501	3.306647051293006	3.182615637573893	
1706868591246	-0.8040296955003644	3.3259658558065763	3.18049743943092	
1706868591629	-0.786159413441791	3.355859742327339	3.1863700377457183	
1706868592046	-0.7589574451328717	3.3864529577623683	3.1973088558358636	
1706868592235	-0.7466284954676781	3.4003189474919138	3.205945397059556	
1706868592659	-0.7501701837208701	3.4462482804731547	3.271181551204083	
1706868593245	-0.7642427589104789	3.4835283075995256	3.3195264037711	
1706868593632	-0.7658235923500034	3.490584505939639	3.3086531318191055	
1706868593827	-0.7666201363311593	3.4941399547156653	3.3106267575235035	
1706868594010	-0.7607229645684148	3.4981954563027764	3.31249805149682	
1706868594223	-0.7487264847768723	3.5034710546898267	3.3136835898035595	
1706868594408	-0.7383070070236548	3.5080531471856213	3.315756152681512	
1706868594624	-0.7181765649209992	3.498842921286533	3.3007989374082793	
1706868595040	-0.6643482966110987	3.4535775066390415	3.2450587363469006	
1706868595439	-0.6417898896704827	3.4832503345642896	3.2856310147969907	
1706868596029	-0.6330328877287458	3.504586406761276	3.3218934898749852	
1706868596430	-0.6305235396737539	3.5087424472770197	3.331642399550774	
1706868596849	-0.6312429184197603	3.528053843230995	3.3383646071707034	
1706868597029	-0.631602542207208	3.537929036750601	3.3498145869771148	
1706868597312	-0.6332243946969337	3.543505434754546	3.4570293787431794	
1706868597648	-0.6459812411108222	3.5152789194102345	3.5274411718352026	
1706868598026	-0.6751254517634143	3.4413502138969383	3.582559914731405	
1706868598433	-0.6674248803485799	3.4306255889694417	3.6397815183083932	
1706868598647	-0.655940592744589	3.4596841106742717	3.6928235002428687	
1706868599024	-0.6357089271992407	3.51087599236923	3.817455979449139	
1706868599229	-0.6264018823432389	3.5194417160174227	3.881856168476213	
1706868599647	-0.6230204780631903	3.5261088759665897	4.080228562702435	
1706868600211	-0.6434827659498304	3.520204006771376	4.309515926742022	
1706868600428	-0.6372109498280702	3.5208552884240243	4.364053070524802	
1706868601073	-0.6119214332212272	3.522140859693074	4.6058721345878375	
1706868601439	-0.6029120157221888	3.528466731629814	4.612387540600378	
1706868602048	-0.6051506899141346	3.5325526242684036	4.40592588228646	
1706868602443	-0.6082799269794087	3.5341124410379745	4.300652660489432	
1706868602634	-0.6099787064779685	3.5350560926990573	4.261490253170514	
1706868603077	-0.6118790740725147	3.5362442175531617	4.230853629325862	3.6386034	2.1119194
1706868603239	-0.6118247182426882	3.5363005307073467	4.20006577001394	3.6346364	2.114223
1706868603675	-0.6094852370394667	3.5377270297860433	4.056131572840726	3.6288238	2.119378
1706868603853	-0.6091604774015099	3.5368258052477732	3.9409371638642763	3.6235695	2.115079
1706868604254	-0.6084743694546616	3.5343032285713694	3.7891497423154066	3.6258488	2.124763
1706868604434	-0.6084504738348233	3.533970709849923	3.725466966196191	
1706868604627	-0.608343924303883	3.53394710133774	3.6732449232519335	
1706868605029	-0.608011916538852	3.5341090097621652	3.6180243639394285	
1706868605228	-0.6079128120772537	3.5344803984834847	3.576592718127195	
1706868605688	-0.6089793748059681	3.5350713805547995	3.417104907714765	
1706868605845	-0.6094436316685911	3.5352523905429813	3.3024219862729223	
1706868606060	-0.6099571037909794	3.5350117547559003	3.2121845192325376	
1706868606429	-0.6100537119337847	3.535008016816098	3.099655658475577	
1706868606635	-0.6104556320016827	3.5348108788717485	3.0638911305915655	
1706868607217	-0.6085499723729882	3.532807935247206	3.013296521835541	
1706868607421	-0.6064020511594755	3.5191708429335646	2.9873505363167516	
1706868607634	-0.6037503143551481	3.4997949964835455	2.954393829354219	
1706868608087	-0.6018896583801452	3.482344165367178	2.9067189771253172	3.5725937	2.168342
1706868608225	-0.6025207107871814	3.484558636950717	2.9273091166724146	3.579645	2.167231
1706868608639	-0.6077472890105295	3.4837649010355207	3.0342295949100078	3.6090472	2.149976
1706868608847	-0.6081604612029163	3.4838690444613545	3.0989192316635945	3.6216578	2.1412654
1706868609433	-0.6017464240348948	3.4889650251995934	3.2253065983765823	
1706868609660	-0.6000887070658337	3.4896065139174537	3.2643646050780526	
1706868610241	-0.6018646431554463	3.4921858899283484	3.5172501789580495	
1706868610661	-0.6059056557841245	3.4945338329997586	3.6029580186977634	
1706868611252	-0.6077913851183613	3.497263468414027	3.516516771135023	
1706868611637	-0.6067105986109743	3.4988359410704	3.458027671510614	
1706868612024	-0.6054934592400033	3.498464973781089	3.4548249506658113	
1706868612622	-0.6098494652829287	3.5014839980764565	3.3829574360162717	
1706868613046	-0.617706812039501	3.5073793832025366	3.2140175258627246	
1706868613668	-0.6211494828096781	3.5143217218297798	3.131901931182979	
1706868614031	-0.622966446960044	3.5121464001247023	3.2130337961919024	
1706868614420	-0.6235091025234613	3.5105506317720527	3.304541614835787	
1706868615023	-0.6212220280404097	3.5093432683083092	3.3835555941758937	
1706868615449	-0.6197665197516314	3.509515522086826	3.531578863521091	
1706868615842	-0.6201035412439334	3.5091976994399428	3.7747874220699433	
1706868616252	-0.6204865304322105	3.5095397266594257	3.985965425399544	
1706868616868	-0.6176590445236535	3.509420883313617	4.2386403779522634	
1706868617229	-0.6168646203192684	3.5088767293082683	4.395404128688775	
1706868617431	-0.6164903260674969	3.508423619596982	4.471573836098891	
1706868617665	-0.6160128648416956	3.507836729027713	4.533319692782784	
1706868618449	-0.6157345531274167	3.5067674897432117	4.528311439263154	
1706868618631	-0.6150613627844113	3.5064624723610938	4.494802113914416	
1706868619047	-0.6140924067094927	3.506361465411615	4.511511435768717	3.6479614	2.1142552
1706868619260	-0.6138136404407318	3.5059384935388773	4.4884768140050335	3.640254	2.1204162
1706868619863	-0.6139372400624197	3.5034727597342785	4.263360356312423	
1706868620447	-0.613154266194101	3.5012512180606947	4.080352754813598	
1706868620963	-0.6135086825572581	3.501461939688987	4.0166084321588365	
1706868621112	-0.6136565989076374	3.501962112596439	3.9870074026835454	
1706868621876	-0.6129091466402767	3.5018947416188664	3.7817984658233996	
1706868622038	-0.612555847472042	3.5015872382542645	3.7481584816606914	
1706868622475	-0.6132363539251292	3.5009098753169607	3.7344549901649837	
1706868622879	-0.6134830740105882	3.501286272298622	3.7298816728270046	2.8607244	1.6663842
1706868623441	-0.6117741656149572	3.5017257162329423	3.544628106681317	
1706868623839	-0.6119557084174313	3.501306296293346	3.3468345770374057	
1706868624208	-0.6110160108680885	3.501467095520663	3.1885148179292977	
1706868624470	-0.6104873640292263	3.501593418363925	3.0827609336435664	
1706868624861	-0.6098081139311032	3.5017757075884415	2.918628146735621	
1706868625440	-0.6092834099010009	3.5014070819549343	2.7625663380878684	
1706868625821	-0.6089310319443177	3.501377059231589	2.7438298264818184	
1706868626234	-0.6075976057348841	3.5018407979687645	2.7172698129004798	
1706868626621	-0.6071537861771926	3.502424863542921	2.6065441723730376	
1706868627033	-0.6066812961054384	3.503046659451326	2.577286287972423	
1706868627482	-0.6070481832761216	3.503555521468383	2.757650224397451	
1706868627868	-0.6066933453257771	3.5035807228695974	2.940658284377366	
1706868628028	-0.6065462622375513	3.503591169046267	3.0281477249376554	
